Property_ID,Property_Type,Location,Bedrooms,Bathrooms,Size_sqft,Price_AED,Price_per_sqft,Furnishing,Year_Built,Listing_Date,Amenities,View_Type,Parking_Spaces,Property_Age
DXB01653,Townhouse,Dubai Marina,3,3,2691,4354038,1618,Semi-Furnished,2019,2025-05-08,"Pets Allowed, Concierge, Garden, Maid Room",Garden View,4,6
DXB01654,Villa,Downtown Dubai,3,3,3830,9406480,2456,Furnished,2020,2025-07-23,"Maid Room, Gym, Garden, Concierge, Steam Room, Parking, Security",Garden View,4,5
DXB01655,Townhouse,JBR (Jumeirah Beach Residence),1,1,2093,3290196,1572,Semi-Furnished,2020,2025-04-24,"Swimming Pool, Gym, Maid Room",Golf Course View,2,5
DXB01656,Penthouse,Dubai Sports City,3,2,4359,8556717,1963,Unfurnished,2013,2025-01-22,"Storage, Jacuzzi, Security, Sauna, Study Room",City View,4,12
DXB01657,Studio,The Springs,0,1,438,536550,1225,Semi-Furnished,2013,2025-06-27,"Gym, Pets Allowed, Balcony, Storage, Childrens Play Area, Swimming Pool, Concierge, BBQ Area",City View,1,12
DXB01658,Studio,Al Furjan,0,1,476,547876,1151,Semi-Furnished,2025,2025-04-26,"Swimming Pool, Jacuzzi, Gym, Storage, Concierge",Marina View,1,0
DXB01659,Penthouse,Discovery Gardens,3,2,3670,4877430,1329,Semi-Furnished,2023,2025-06-25,"Pets Allowed, BBQ Area, Garden, Gym, Maid Room, Childrens Play Area, Balcony, Steam Room",Marina View,4,2
DXB01660,Studio,The Springs,0,1,424,630912,1488,Furnished,2014,2025-02-14,"Garden, Sauna, Study Room",Sea View,1,11
DXB01661,Villa,Downtown Dubai,6,5,5923,13344519,2253,Unfurnished,2021,2025-02-26,"BBQ Area, Concierge, Parking, Study Room, Childrens Play Area, Storage, Gym",Sea View,4,4
DXB01662,Studio,Motor City,0,1,462,561330,1215,Semi-Furnished,2025,2025-06-05,"Security, Parking, Balcony, Jacuzzi",Sea View,1,0
DXB01663,Villa,Jumeirah Lake Towers,5,5,4395,4654305,1059,Furnished,2016,2025-06-24,"Security, Maid Room, Steam Room, Childrens Play Area, Concierge",Golf Course View,4,9
DXB01664,Penthouse,Bur Dubai,3,3,4311,5349951,1241,Furnished,2020,2025-10-12,"Swimming Pool, Gym, BBQ Area, Jacuzzi, Storage, Balcony",Sea View,4,5
DXB01665,Apartment,Motor City,4,4,2076,3689052,1777,Furnished,2013,2025-07-16,"Sauna, Maid Room, Swimming Pool, BBQ Area, Storage, Security, Balcony",Marina View,4,12
DXB01666,Townhouse,Al Furjan,4,3,2780,3183100,1145,Unfurnished,2022,2025-02-26,"Parking, Concierge, Sauna, Pets Allowed, Gym, Jacuzzi",City View,4,3
DXB01667,Townhouse,Dubai Marina,3,3,2324,4053056,1744,Unfurnished,2023,2025-04-14,"Study Room, Parking, Storage, BBQ Area, Maid Room, Pets Allowed, Concierge",Garden View,4,2
DXB01668,Apartment,Mirdif,2,2,1243,1788677,1439,Furnished,2023,2025-06-30,"Parking, Jacuzzi, Gym, Balcony",Garden View,3,2
DXB01669,Villa,Discovery Gardens,3,3,3880,4465880,1151,Unfurnished,2015,2025-10-06,"Swimming Pool, Concierge, Study Room",Sea View,4,10
DXB01670,Penthouse,Jumeirah Lake Towers,4,3,4595,8436420,1836,Furnished,2011,2025-08-19,"Parking, Study Room, Balcony, Sauna, Steam Room",Garden View,4,14
DXB01671,Villa,Dubai Silicon Oasis,3,2,4079,6424425,1575,Unfurnished,2024,2025-01-11,"Balcony, Garden, Steam Room, Storage, Study Room, BBQ Area, Swimming Pool, Pets Allowed",Garden View,4,1
DXB01672,Apartment,Discovery Gardens,4,4,1916,2099936,1096,Unfurnished,2015,2025-08-10,"Study Room, Jacuzzi, Maid Room, Balcony, Garden",Sea View,4,10
DXB01673,Villa,Motor City,4,4,3868,7616092,1969,Unfurnished,2013,2024-11-02,"Gym, Balcony, Concierge",City View,4,12
DXB01674,Penthouse,DIFC,5,5,5460,12972960,2376,Furnished,2012,2024-12-12,"Concierge, Maid Room, Swimming Pool, Gym, Balcony, Childrens Play Area, Study Room",Sea View,4,13
DXB01675,Townhouse,Emirates Hills,3,2,3063,6977514,2278,Semi-Furnished,2015,2025-07-14,"Steam Room, Storage, Balcony, Swimming Pool, Childrens Play Area, Study Room, BBQ Area, Security",Golf Course View,4,10
DXB01676,Villa,The Springs,3,2,4102,5775616,1408,Furnished,2017,2025-01-27,"Maid Room, Swimming Pool, Gym, Parking, Concierge, Childrens Play Area, Garden",City View,4,8
DXB01677,Penthouse,Mudon,3,2,4016,4024032,1002,Furnished,2025,2025-04-18,"Swimming Pool, Maid Room, Gym",Sea View,4,0
DXB01678,Apartment,Motor City,3,2,1767,2613393,1479,Semi-Furnished,2016,2025-08-16,"Jacuzzi, Swimming Pool, Gym, Garden, Security, Concierge, Childrens Play Area, Steam Room",Garden View,4,9
DXB01679,Villa,Motor City,4,3,5082,9122190,1795,Semi-Furnished,2019,2025-08-24,"Security, Storage, Sauna, Concierge, Maid Room, Childrens Play Area",Sea View,4,6
DXB01680,Studio,Damac Hills,0,1,429,839124,1956,Semi-Furnished,2025,2025-04-07,"Maid Room, Pets Allowed, Childrens Play Area, Parking, BBQ Area, Study Room, Gym",Garden View,1,0
DXB01681,Penthouse,Damac Hills,4,3,4281,8283735,1935,Unfurnished,2014,2025-01-05,"Study Room, Jacuzzi, Balcony, Sauna, Steam Room",Golf Course View,4,11
DXB01682,Penthouse,Deira,4,4,4368,5128032,1174,Furnished,2018,2025-06-30,"Childrens Play Area, Security, Parking, BBQ Area, Gym, Storage",Sea View,4,7
DXB01683,Studio,JBR (Jumeirah Beach Residence),0,1,400,609200,1523,Semi-Furnished,2017,2025-04-11,"Steam Room, Security, BBQ Area, Sauna, Concierge, Study Room, Gym, Swimming Pool",Golf Course View,1,8
DXB01684,Studio,Dubai Hills Estate,0,1,491,714896,1456,Semi-Furnished,2012,2024-11-21,"Swimming Pool, Steam Room, Storage, Balcony, Gym, Concierge",Garden View,1,13
DXB01685,Apartment,Emirates Hills,2,2,1190,2449020,2058,Furnished,2015,2025-07-18,"Parking, Storage, Gym, Balcony, Sauna, Jacuzzi",Marina View,3,10
DXB01686,Apartment,The Greens,3,2,1824,2385792,1308,Unfurnished,2017,2025-01-09,"Balcony, Gym, Security, Storage, Maid Room, Swimming Pool",Marina View,4,8
DXB01687,Studio,Business Bay,0,1,423,777474,1838,Unfurnished,2025,2025-06-24,"Swimming Pool, Gym, Sauna, Steam Room, BBQ Area, Study Room, Balcony, Parking",Marina View,1,0
DXB01688,Villa,Damac Hills,6,6,5604,10081596,1799,Semi-Furnished,2013,2024-12-15,"Swimming Pool, Garden, Parking, Maid Room, Gym, Jacuzzi",Garden View,4,12
DXB01689,Townhouse,Al Barsha,4,4,3508,5384780,1535,Semi-Furnished,2025,2025-01-14,"Jacuzzi, Storage, Security",City View,4,0
DXB01690,Villa,Business Bay,4,4,4247,5788661,1363,Unfurnished,2012,2025-04-21,"Steam Room, Swimming Pool, Maid Room",Golf Course View,4,13
DXB01691,Townhouse,Dubai Sports City,1,1,2121,3732960,1760,Furnished,2011,2024-11-30,"Security, Garden, BBQ Area, Storage",Sea View,2,14
DXB01692,Villa,Dubai Sports City,5,5,5055,7577445,1499,Unfurnished,2012,2024-12-20,"Storage, Study Room, Swimming Pool, BBQ Area, Sauna",Golf Course View,4,13
DXB01693,Penthouse,Bur Dubai,4,3,4333,6499500,1500,Furnished,2012,2025-01-25,"Swimming Pool, Study Room, Maid Room",Garden View,4,13
DXB01694,Penthouse,JBR (Jumeirah Beach Residence),5,5,4565,6527950,1430,Unfurnished,2013,2025-08-04,"Sauna, Pets Allowed, Maid Room, Gym",Garden View,4,12
DXB01695,Penthouse,DIFC,5,5,5341,8807309,1649,Unfurnished,2017,2025-04-15,"Pets Allowed, Gym, Jacuzzi, Swimming Pool",City View,4,8
DXB01696,Studio,Al Furjan,0,1,434,788144,1816,Unfurnished,2012,2025-10-16,"Childrens Play Area, BBQ Area, Study Room, Gym, Pets Allowed",Golf Course View,1,13
DXB01697,Penthouse,Damac Hills,5,4,5624,11163640,1985,Unfurnished,2018,2025-05-02,"Garden, Study Room, Pets Allowed, Swimming Pool, Concierge",City View,4,7
DXB01698,Studio,Downtown Dubai,0,1,413,771071,1867,Unfurnished,2024,2025-08-13,"Swimming Pool, Jacuzzi, Gym",Garden View,1,1
DXB01699,Villa,DIFC,5,5,4798,11222522,2339,Unfurnished,2013,2025-04-07,"Garden, Swimming Pool, Concierge",Golf Course View,4,12
DXB01700,Penthouse,Bur Dubai,5,4,4646,8107270,1745,Furnished,2012,2025-04-08,"Sauna, Swimming Pool, Jacuzzi, Balcony, Garden, Maid Room, Pets Allowed",City View,4,13
DXB01701,Apartment,Palm Jumeirah,1,1,923,2192125,2375,Semi-Furnished,2021,2025-09-22,"Swimming Pool, Gym, Sauna, Steam Room",Garden View,2,4
DXB01702,Studio,Dubai Marina,0,1,499,687622,1378,Semi-Furnished,2011,2024-11-11,"Parking, Gym, Jacuzzi, Steam Room, Study Room, Maid Room, Pets Allowed, Concierge",Garden View,1,14
DXB01703,Penthouse,Discovery Gardens,3,2,4058,7527590,1855,Unfurnished,2013,2025-04-01,"Jacuzzi, Maid Room, Security, Pets Allowed, Study Room, Swimming Pool, Parking",Sea View,4,12
DXB01704,Townhouse,Arabian Ranches,1,1,1677,2760342,1646,Semi-Furnished,2018,2025-05-06,"Storage, Childrens Play Area, Parking, Jacuzzi",Sea View,2,7
DXB01705,Penthouse,Dubai Hills Estate,3,3,4047,5062797,1251,Furnished,2014,2024-12-19,"Swimming Pool, Sauna, Gym, Maid Room, Security, Garden",Sea View,4,11
DXB01706,Penthouse,Downtown Dubai,5,4,5082,10382526,2043,Unfurnished,2017,2025-04-04,"Pets Allowed, Steam Room, Sauna, Security, Study Room, Parking",Golf Course View,4,8
DXB01707,Apartment,JBR (Jumeirah Beach Residence),1,1,939,1562496,1664,Unfurnished,2015,2025-03-08,"Storage, Study Room, Parking",Sea View,2,10
DXB01708,Penthouse,Arabian Ranches,4,4,3847,6766873,1759,Furnished,2013,2025-04-24,"Swimming Pool, Gym, Steam Room, Maid Room, Childrens Play Area, Study Room",Golf Course View,4,12
DXB01709,Townhouse,Mirdif,1,1,1798,3331694,1853,Furnished,2019,2025-07-12,"Sauna, Garden, Swimming Pool, Security, Steam Room, Parking, BBQ Area, Childrens Play Area",City View,2,6
DXB01710,Penthouse,Palm Jumeirah,3,3,4130,9432920,2284,Furnished,2019,2025-04-02,"Storage, Maid Room, Swimming Pool, Childrens Play Area, Balcony, Steam Room, BBQ Area",Golf Course View,4,6
DXB01711,Villa,JBR (Jumeirah Beach Residence),3,2,4458,6722664,1508,Semi-Furnished,2018,2025-01-04,"Parking, Maid Room, Storage, BBQ Area, Jacuzzi, Steam Room, Gym",Garden View,4,7
DXB01712,Villa,Town Square,6,5,5854,11005520,1880,Unfurnished,2011,2025-04-26,"Childrens Play Area, Jacuzzi, Pets Allowed, Parking, Steam Room, Study Room",Marina View,4,14
DXB01713,Townhouse,Arabian Ranches,3,3,2614,2959048,1132,Semi-Furnished,2013,2025-09-03,"Concierge, Pets Allowed, Sauna, Storage, Study Room",Garden View,4,12
DXB01714,Apartment,Town Square,2,1,1406,2107594,1499,Unfurnished,2011,2025-07-11,"Swimming Pool, Balcony, Sauna",Garden View,3,14
DXB01715,Townhouse,Al Furjan,1,1,1710,2669310,1561,Unfurnished,2022,2024-12-26,"Pets Allowed, Sauna, Steam Room, Parking, Gym, Concierge",City View,2,3
DXB01716,Apartment,Dubai Silicon Oasis,3,3,1550,2999250,1935,Unfurnished,2014,2025-02-17,"Swimming Pool, Gym, Parking, Study Room, Garden, Maid Room",City View,4,11
DXB01717,Studio,Motor City,0,1,421,511936,1216,Furnished,2012,2025-07-22,"Parking, BBQ Area, Gym, Sauna, Concierge, Childrens Play Area, Security",Marina View,1,13
DXB01718,Townhouse,Jumeirah Village Circle,3,3,2832,5502576,1943,Unfurnished,2014,2025-05-15,"Pets Allowed, Steam Room, Security, Study Room, Concierge",Marina View,4,11
DXB01719,Studio,Al Barsha,0,1,453,559455,1235,Semi-Furnished,2021,2025-10-04,"Swimming Pool, Jacuzzi, Concierge",Sea View,1,4
DXB01720,Studio,Business Bay,0,1,450,492300,1094,Furnished,2017,2025-01-31,"Concierge, Balcony, Jacuzzi, Steam Room, Parking, Study Room",Marina View,1,8
DXB01721,Penthouse,Motor City,4,4,4572,7543800,1650,Semi-Furnished,2015,2025-08-31,"Gym, Concierge, Maid Room",Marina View,4,10
DXB01722,Penthouse,DIFC,4,3,4442,8195490,1845,Semi-Furnished,2018,2025-03-22,"Storage, Garden, Swimming Pool, Study Room, Pets Allowed, Gym",City View,4,7
DXB01723,Townhouse,Downtown Dubai,1,1,2112,4481664,2122,Unfurnished,2016,2024-12-26,"Study Room, Garden, Sauna, Security, Jacuzzi, Storage, Steam Room",Garden View,2,9
DXB01724,Apartment,The Greens,1,1,1039,1537720,1480,Unfurnished,2020,2025-04-18,"BBQ Area, Concierge, Sauna, Security, Jacuzzi",Sea View,2,5
DXB01725,Villa,Discovery Gardens,5,5,4397,5425898,1234,Semi-Furnished,2022,2024-11-26,"Maid Room, Pets Allowed, Sauna, Swimming Pool, Storage",City View,4,3
DXB01726,Villa,Business Bay,5,4,5134,9687858,1887,Semi-Furnished,2025,2025-09-14,"Pets Allowed, Security, Maid Room, Concierge",Golf Course View,4,0
DXB01727,Townhouse,Palm Jumeirah,1,1,1812,2901012,1601,Semi-Furnished,2022,2025-05-22,"Study Room, Maid Room, Security, Storage, Gym, Jacuzzi",Golf Course View,2,3
DXB01728,Townhouse,Business Bay,3,2,2659,4804813,1807,Semi-Furnished,2012,2024-12-18,"Parking, Pets Allowed, Security, Maid Room",Golf Course View,4,13
DXB01729,Apartment,The Greens,4,4,2041,2367560,1160,Unfurnished,2012,2025-02-21,"Garden, Maid Room, Concierge, Storage, Childrens Play Area",Garden View,4,13
DXB01730,Penthouse,Motor City,3,2,3552,6219552,1751,Furnished,2025,2025-04-07,"Swimming Pool, Pets Allowed, Security, Garden, BBQ Area, Gym, Balcony",Garden View,4,0
DXB01731,Apartment,Mudon,4,3,1716,2683824,1564,Unfurnished,2019,2025-06-25,"Swimming Pool, Jacuzzi, Storage, Concierge, Gym, Pets Allowed, Balcony, Parking",City View,4,6
DXB01732,Studio,Al Barsha,0,1,501,732462,1462,Semi-Furnished,2021,2025-01-16,"Maid Room, Sauna, Childrens Play Area, Concierge",Marina View,1,4
DXB01733,Townhouse,Business Bay,1,1,2118,2183658,1031,Semi-Furnished,2023,2024-11-08,"Sauna, Gym, Swimming Pool, Childrens Play Area, Garden",Marina View,2,2
DXB01734,Studio,Mirdif,0,1,447,744702,1666,Semi-Furnished,2013,2025-10-05,"Parking, BBQ Area, Gym, Storage, Security, Childrens Play Area, Jacuzzi, Garden",Sea View,1,12
DXB01735,Villa,Jumeirah Lake Towers,3,2,4010,7843560,1956,Furnished,2013,2025-05-11,"Steam Room, Gym, Pets Allowed, Maid Room, BBQ Area, Childrens Play Area",City View,4,12
DXB01736,Penthouse,International City,3,3,4294,6586996,1534,Furnished,2020,2025-05-08,"Security, Swimming Pool, Storage, Steam Room, Sauna, Parking, Garden, Study Room",Sea View,4,5
DXB01737,Studio,The Greens,0,1,398,450934,1133,Semi-Furnished,2019,2024-11-08,"Pets Allowed, Storage, Study Room",Golf Course View,1,6
DXB01738,Studio,DIFC,0,1,396,809028,2043,Unfurnished,2017,2025-07-13,"BBQ Area, Concierge, Storage, Swimming Pool, Gym",Sea View,1,8
DXB01739,Villa,Mudon,6,5,6270,11994510,1913,Semi-Furnished,2011,2025-07-23,"Parking, Jacuzzi, Garden, Steam Room",Marina View,4,14
DXB01740,Villa,JBR (Jumeirah Beach Residence),6,6,5379,7880235,1465,Unfurnished,2015,2025-01-15,"Garden, Balcony, Concierge, Security, Storage, Sauna, Maid Room",Golf Course View,4,10
DXB01741,Apartment,The Springs,4,3,1626,2889402,1777,Furnished,2014,2025-10-21,"Pets Allowed, Garden, Security, Balcony, Jacuzzi",Sea View,4,11
DXB01742,Townhouse,Discovery Gardens,4,3,3393,3532113,1041,Semi-Furnished,2024,2025-07-18,"Maid Room, Steam Room, Balcony, Garden, Concierge, Security",City View,4,1
DXB01743,Penthouse,Palm Jumeirah,4,4,4671,7183998,1538,Semi-Furnished,2023,2024-12-12,"Maid Room, Jacuzzi, Storage, Balcony, Garden, Sauna",Golf Course View,4,2
DXB01744,Villa,Dubai Silicon Oasis,3,3,3731,4350346,1166,Furnished,2017,2025-03-08,"Storage, Security, Maid Room, Steam Room, BBQ Area, Jacuzzi, Balcony",Golf Course View,4,8
DXB01745,Studio,Motor City,0,1,479,826754,1726,Furnished,2021,2025-06-12,"Storage, Security, Gym, Balcony",Sea View,1,4
DXB01746,Townhouse,Dubai Silicon Oasis,4,4,3013,5016645,1665,Unfurnished,2021,2025-07-24,"Steam Room, Concierge, Maid Room",Sea View,4,4
DXB01747,Penthouse,Dubai Silicon Oasis,4,3,4915,8237540,1676,Semi-Furnished,2020,2025-07-11,"Study Room, Storage, BBQ Area, Security, Garden, Swimming Pool, Jacuzzi",Garden View,4,5
DXB01748,Studio,Motor City,0,1,431,555990,1290,Unfurnished,2019,2025-03-02,"Concierge, Jacuzzi, Swimming Pool, Study Room, Storage",Marina View,1,6
DXB01749,Penthouse,Emirates Hills,5,5,4435,7885430,1778,Furnished,2022,2024-11-26,"Garden, Steam Room, Sauna, Security, Parking, Storage, Gym, Pets Allowed",Golf Course View,4,3
DXB01750,Penthouse,Damac Hills,4,3,4729,6478730,1370,Unfurnished,2019,2025-10-25,"Parking, Jacuzzi, Gym, Storage, Swimming Pool, Security, Maid Room",Garden View,4,6
DXB01751,Studio,Arabian Ranches,0,1,411,742677,1807,Furnished,2023,2024-12-05,"Sauna, Study Room, Pets Allowed, Garden, BBQ Area",Garden View,1,2
DXB01752,Villa,Bur Dubai,4,3,4613,6684237,1449,Unfurnished,2016,2025-08-18,"Pets Allowed, Security, Gym, Jacuzzi",Golf Course View,4,9
DXB01753,Apartment,Deira,3,3,1799,2025674,1126,Furnished,2025,2025-02-01,"Swimming Pool, Gym, Balcony, Jacuzzi, Pets Allowed",Golf Course View,4,0
DXB01754,Apartment,Mirdif,1,1,980,1714020,1749,Unfurnished,2022,2024-11-16,"Pets Allowed, Parking, Maid Room, Gym, Balcony",Marina View,2,3
DXB01755,Townhouse,Dubai Hills Estate,1,1,1879,2296138,1222,Furnished,2018,2025-03-11,"Sauna, Storage, Security, Swimming Pool, Gym, Study Room, Childrens Play Area",Garden View,2,7
DXB01756,Villa,Dubai Sports City,3,3,4074,5630268,1382,Semi-Furnished,2021,2025-04-09,"Maid Room, Swimming Pool, Storage, Pets Allowed, Study Room, Gym, Childrens Play Area",Marina View,4,4
DXB01757,Penthouse,Emirates Hills,4,3,3936,6813216,1731,Furnished,2013,2025-02-21,"BBQ Area, Storage, Jacuzzi, Study Room, Childrens Play Area, Concierge, Maid Room, Balcony",Marina View,4,12
DXB01758,Penthouse,JBR (Jumeirah Beach Residence),4,3,4022,4327672,1076,Furnished,2025,2025-01-11,"Garden, Security, BBQ Area, Parking, Gym",Sea View,4,0
DXB01759,Studio,Downtown Dubai,0,1,489,1193649,2441,Semi-Furnished,2014,2024-12-20,"Study Room, Sauna, Garden, BBQ Area, Steam Room",Sea View,1,11
DXB01760,Apartment,Dubai Sports City,1,1,1137,1557690,1370,Semi-Furnished,2013,2025-02-19,"Pets Allowed, Maid Room, Sauna",Sea View,2,12
DXB01761,Apartment,International City,4,4,1830,2680950,1465,Furnished,2025,2025-08-22,"Storage, Balcony, Steam Room, Garden, Study Room, Security, BBQ Area, Swimming Pool",City View,4,0
DXB01762,Studio,Jumeirah Lake Towers,0,1,512,711680,1390,Furnished,2017,2025-10-24,"Storage, Security, Steam Room, Sauna, Gym",Garden View,1,8
DXB01763,Villa,Jumeirah Lake Towers,5,5,4944,5196144,1051,Unfurnished,2018,2025-10-26,"Security, Pets Allowed, Balcony, Jacuzzi",Garden View,4,7
DXB01764,Studio,Damac Hills,0,1,458,826690,1805,Unfurnished,2017,2025-04-06,"Sauna, Security, Gym, Storage, Maid Room, Swimming Pool, Jacuzzi",Garden View,1,8
DXB01765,Apartment,Downtown Dubai,4,4,1868,4649452,2489,Semi-Furnished,2019,2025-02-19,"Jacuzzi, Garden, Concierge, Steam Room",Garden View,4,6
DXB01766,Apartment,The Springs,2,1,1283,1866765,1455,Unfurnished,2013,2025-07-01,"Balcony, Maid Room, Pets Allowed",City View,3,12
DXB01767,Townhouse,Emirates Hills,2,2,2584,5175752,2003,Semi-Furnished,2023,2025-09-05,"Balcony, Concierge, BBQ Area, Garden, Childrens Play Area",Marina View,3,2
DXB01768,Apartment,Al Barsha,4,3,2027,3760085,1855,Furnished,2014,2025-03-20,"Childrens Play Area, Garden, Jacuzzi, Swimming Pool, Gym, Storage",Garden View,4,11
DXB01769,Studio,Discovery Gardens,0,1,393,402825,1025,Furnished,2016,2024-12-22,"Balcony, Pets Allowed, Security, BBQ Area, Concierge, Gym, Study Room",Marina View,1,9
DXB01770,Townhouse,Emirates Hills,3,2,2372,4269600,1800,Semi-Furnished,2018,2024-11-01,"Garden, Security, BBQ Area, Concierge, Balcony",Marina View,4,7
DXB01771,Townhouse,Discovery Gardens,2,1,2007,2125413,1059,Furnished,2024,2024-12-04,"Steam Room, Garden, BBQ Area, Sauna, Security, Parking, Maid Room",Marina View,3,1
DXB01772,Townhouse,Al Barsha,3,3,3021,5177994,1714,Unfurnished,2014,2025-02-21,"Concierge, Steam Room, Gym, Parking, Sauna, Swimming Pool",City View,4,11
DXB01773,Villa,Arabian Ranches,6,6,5858,11569550,1975,Unfurnished,2024,2025-09-06,"Garden, Jacuzzi, Security, Sauna, Steam Room",Sea View,4,1
DXB01774,Villa,Deira,5,5,4330,5022800,1160,Unfurnished,2022,2025-05-14,"Gym, Parking, Childrens Play Area, Study Room, Steam Room",Golf Course View,4,3
DXB01775,Apartment,DIFC,1,1,1106,2286102,2067,Semi-Furnished,2016,2024-11-23,"Study Room, Security, Sauna, Parking, Garden, Jacuzzi, Gym",City View,2,9
DXB01776,Townhouse,Bur Dubai,4,3,3365,3893305,1157,Unfurnished,2025,2025-02-08,"Balcony, Storage, Swimming Pool, Study Room, Gym, Jacuzzi, Security, Childrens Play Area",City View,4,0
DXB01777,Villa,Emirates Hills,6,5,5942,14652972,2466,Unfurnished,2024,2025-09-08,"Steam Room, Swimming Pool, Garden",Sea View,4,1
DXB01778,Villa,Palm Jumeirah,5,4,5598,9460620,1690,Furnished,2020,2025-03-06,"BBQ Area, Storage, Pets Allowed, Study Room",Garden View,4,5
DXB01779,Townhouse,Arabian Ranches,4,4,2849,4880337,1713,Semi-Furnished,2012,2025-05-18,"Maid Room, Balcony, Swimming Pool, Jacuzzi",Marina View,4,13
DXB01780,Studio,Al Barsha,0,1,403,733863,1821,Unfurnished,2012,2025-06-06,"Swimming Pool, Maid Room, Gym, BBQ Area, Concierge",Golf Course View,1,13
DXB01781,Apartment,Emirates Hills,4,4,1703,3944148,2316,Semi-Furnished,2013,2025-03-17,"Garden, Steam Room, Parking",City View,4,12
DXB01782,Penthouse,The Springs,5,5,4920,7704720,1566,Semi-Furnished,2019,2025-02-09,"Pets Allowed, Garden, Storage",Golf Course View,4,6
DXB01783,Townhouse,International City,2,1,2281,4379520,1920,Unfurnished,2023,2025-05-23,"Jacuzzi, Concierge, Gym, Pets Allowed, Security, BBQ Area, Garden, Balcony",Marina View,3,2
DXB01784,Penthouse,Discovery Gardens,5,5,5698,6803412,1194,Furnished,2020,2025-01-15,"Parking, Concierge, Pets Allowed",Marina View,4,5
DXB01785,Apartment,Arabian Ranches,3,3,1672,1996368,1194,Furnished,2017,2025-05-16,"Gym, Childrens Play Area, Maid Room, Pets Allowed, Swimming Pool, Study Room",Sea View,4,8
DXB01786,Penthouse,Motor City,4,3,4476,8759532,1957,Unfurnished,2013,2025-03-31,"Gym, Pets Allowed, Sauna, Study Room, Childrens Play Area, Parking, Swimming Pool, Steam Room",Sea View,4,12
